"from","to","r","t","p.value","FDR","Type"
"CRO-04G013510","CRO-04G015710",0.9813511962050938,18.407292425864767,5.396924622673349e-11,3.273299907657551e-8,"co-expressed"
"CRO-01G032400","CRO-04G016070",0.8990091281779962,7.401695093420615,2.590838733691666e-6,2.608583012939403e-4,"co-expressed"
"CRO-03G003560","CRO-04G016070",0.9046050284208802,7.651832750746019,1.8136296257325756e-6,1.9446567362725822e-4,"co-expressed"
"CRO-03G003570","CRO-04G016070",0.8739977752120279,6.484975819838738,1.0255569168686954e-5,8.002684852354466e-4,"co-expressed"
"CRO-03G003800","CRO-04G016070",0.8546358661246903,5.934646174406236,2.4734205921422415e-5,0.001610135814678148,"co-expressed"
"CRO-03G019430","CRO-04G016070",0.8476769182747528,5.761109878453104,3.293445601190595e-5,0.002012874984641581,"co-expressed"
"CRO-03G030600","CRO-04G016070",0.9689426730779078,14.127690970720366,1.4421472882125034e-9,4.948889752096991e-7,"co-expressed"
"CRO-03G030620","CRO-04G016070",0.9554880414246414,11.676992407170273,1.4484483650807496e-8,3.4135818159659217e-6,"co-expressed"
"CRO-03G032340","CRO-04G016070",0.9259059730546355,8.8374999100903,3.698602798924821e-7,5.148265576757011e-5,"co-expressed"
"CRO-04G013510","CRO-04G016070",0.9256524056537878,8.820581187182176,3.7793008916673907e-7,5.244527581567004e-5,"co-expressed"
"CRO-02G001090","CRO-04G017730",0.8543779538378646,5.928011224205056,2.5004540009291576e-5,0.0016239972746170128,"co-expressed"
"CRO-03G003540","CRO-04G017730",0.8595879407312758,6.065287970290943,1.9993394044560365e-5,0.0013625457605698434,"co-expressed"
"CRO-02G001090","CRO-04G017800",0.915666707694449,8.21390351087135,8.365635536466385e-7,1.018683293499563e-4,"co-expressed"
"CRO-03G003540","CRO-04G017800",0.9283174635137339,9.002688992161028,3.0005722981089657e-7,4.315655108560022e-5,"co-expressed"
"CRO-02G001090","CRO-04G019170",0.9625473006986557,12.800947850863139,4.795925847635496e-9,1.3513606279729583e-6,"co-expressed"
"CRO-03G003540","CRO-04G019170",0.9575341201248935,11.974329393034425,1.0720630138495857e-8,2.65712146986356e-6,"co-expressed"
"CRO-02G001090","CRO-04G019240",0.9444260911535047,10.358776444636327,5.967379186569502e-8,1.1166495536931324e-5,"co-expressed"
"CRO-03G003540","CRO-04G019240",0.9514866185279705,11.1496388111259,2.510064173375182e-8,5.40445301485103e-6,"co-expressed"
"CRO-01G006750","CRO-04G020370",0.9370261441594215,9.673318791378096,1.3207494539729282e-7,2.169499532132191e-5,"co-expressed"
"CRO-01G010020","CRO-04G020370",0.9085570544084887,7.8414468597567275,1.3910958121881133e-6,1.5606764873003537e-4,"co-expressed"
"CRO-01G027010","CRO-04G020370",0.945167916223434,10.434814261202485,5.478143601662028e-8,1.0392370848090344e-5,"co-expressed"
"CRO-02G005470","CRO-04G020370",0.8928758387459786,7.1492085498262945,3.7432939156479326e-6,3.528877731318906e-4,"co-expressed"
"CRO-03G004950","CRO-04G020370",0.9399114787040412,9.925946152773063,9.805837239102579e-8,1.6906810325439023e-5,"co-expressed"
"CRO-03G018360","CRO-04G020370",0.9437663513743091,10.292384544433212,6.432796866374545e-8,1.1888557045062198e-5,"co-expressed"
"CRO-03G028320","CRO-04G020370",0.8665767661597128,6.260947439765129,1.4601912891804628e-5,0.001060831801417686,"co-expressed"
"CRO-03G031560","CRO-04G020370",0.9441539852736742,10.331255058752674,6.155788552959613e-8,1.1465401114956594e-5,"co-expressed"
"CRO-03G003560","CRO-04G023010",0.821495621821752,5.194436328762527,8.637762775698316e-5,0.004227628149368839,"co-expressed"
"CRO-03G003800","CRO-04G023010",0.8024647307504049,4.848885375497833,1.5889175792218078e-4,0.006696658793780263,"co-expressed"
"CRO-03G030600","CRO-04G023010",0.8639829471462741,6.186702023316695,1.6440932167933638e-5,0.0011673435739746147,"co-expressed"
"CRO-03G030620","CRO-04G023010",0.8651418135216256,6.219627741332876,1.5596941060748947e-5,0.0011186498837993516,"co-expressed"
"CRO-03G032340","CRO-04G023010",0.8466175391351601,5.7356495614549905,3.4359631661289064e-5,0.0020793553828437708,"co-expressed"
"CRO-04G013510","CRO-04G023010",0.8402211546873689,5.58689667279159,4.4088497653543715e-5,0.002522250285433169,"co-expressed"
"CRO-03G003560","CRO-04G023070",0.9151790253989156,8.186936403606301,8.674690247302241e-7,1.0501088258520796e-4,"co-expressed"
"CRO-03G003570","CRO-04G023070",0.9054956401039573,7.6935740391060925,1.7101247961699899e-6,1.8523874659951724e-4,"co-expressed"
"CRO-03G003800","CRO-04G023070",0.9300585668139473,9.127029748795353,2.5683007097419196e-7,3.784930628263399e-5,"co-expressed"
"CRO-03G019430","CRO-04G023070",0.8655143838158057,6.230296945894286,1.533335259552747e-5,0.001103315631513809,"co-expressed"
"CRO-03G032340","CRO-04G023070",0.8691655820415513,6.337081688597302,1.2939736777472378e-5,9.640419663125157e-4,"co-expressed"
"CRO-04G013510","CRO-04G023070",0.854621718931441,5.934281807546744,2.4748971588393036e-5,0.001610829175782021,"co-expressed"
"CRO-03G003560","CRO-04G023680",0.8474029695390404,5.7545026958782115,3.329823120836416e-5,0.0020297581654086312,"co-expressed"
"CRO-03G003570","CRO-04G023680",0.8407564122616706,5.599029124873021,4.319603685088624e-5,0.002483955716853235,"co-expressed"
"CRO-03G003800","CRO-04G023680",0.7957291031418792,4.737107714204313,1.941706299762823e-4,0.0077792415499078746,"co-expressed"
"CRO-03G030600","CRO-04G023680",0.8730629301030649,6.455751514333389,1.0735144718889912e-5,8.306737394716918e-4,"co-expressed"
"CRO-03G030620","CRO-04G023680",0.8634552199063188,6.171837229992125,1.683761043240579e-5,0.0011897273310323953,"co-expressed"
"CRO-03G032340","CRO-04G023680",0.8596678119341931,6.067447213410529,1.9923600300284144e-5,0.00135885980185315,"co-expressed"
"CRO-04G013510","CRO-04G023680",0.8494285793509703,5.803747221897023,3.068514590620019e-5,0.0019051166067550174,"co-expressed"
"CRO-01G006740","CRO-04G024660",0.9786989058479222,17.188182890725404,1.2727998961900173e-10,6.624941853341342e-8,"co-expressed"
"CRO-01G006750","CRO-04G024660",0.9784809894580562,17.09806558062489,1.3591429836213526e-10,6.978774925032138e-8,"co-expressed"
"CRO-01G010020","CRO-04G024660",0.9904319687725119,25.876847405900374,7.206328441202683e-13,9.916692717268361e-10,"co-expressed"
"CRO-01G013280","CRO-04G024660",0.9240391336641717,8.71485439147386,4.32802517941611e-7,5.8762023570468633e-5,"co-expressed"
"CRO-01G027010","CRO-04G024660",0.9818975378613809,18.690822974566156,4.454298921420145e-11,2.804824145857856e-8,"co-expressed"
"CRO-01G030490","CRO-04G024660",0.9709082405668256,14.619471293457586,9.473428126800094e-10,3.4757537255044636e-7,"co-expressed"
"CRO-01G030540","CRO-04G024660",0.9825617992356749,19.05317462735877,3.498951911007451e-11,2.2961393394116727e-8,"co-expressed"
"CRO-02G003890","CRO-04G024660",0.9724309791843597,15.035534930262681,6.704016128427247e-10,2.6061196468829906e-7,"co-expressed"
"CRO-02G005470","CRO-04G024660",0.9199095281724142,8.458356491855705,6.043939288186638e-7,7.775297668699264e-5,"co-expressed"
"CRO-02G019960","CRO-04G024660",0.9871351675722845,22.260377702743398,4.8985372461995925e-12,4.613917462736362e-9,"co-expressed"
"CRO-03G004950","CRO-04G024660",0.9836210622249175,19.675567786621748,2.3342006918359857e-11,1.6468635213651477e-8,"co-expressed"
"CRO-03G017610","CRO-04G024660",0.8311480377397934,5.389336191043201,6.168761986554546e-5,0.0032708245073258054,"co-expressed"
"CRO-03G018360","CRO-04G024660",0.9599259190910023,12.349739047057259,7.397579239540718e-9,1.9449450735870202e-6,"co-expressed"
"CRO-03G024460","CRO-04G024660",0.9837765387666066,19.77197282251699,2.1947030025163707e-11,1.5658796918033137e-8,"co-expressed"
"CRO-03G025980","CRO-04G024660",0.8082783751759182,4.949535472285003,1.3282803563116483e-4,0.005854574154546084,"co-expressed"
"CRO-03G028320","CRO-04G024660",0.9484148390856167,10.786161223662845,3.7132308874068396e-8,7.515508479708299e-6,"co-expressed"
"CRO-03G031560","CRO-04G024660",0.9820539962522012,18.774372289949806,4.2115131751060415e-11,2.680080919255132e-8,"co-expressed"
"CRO-03G032170","CRO-04G024660",0.912765438061692,8.056672554589927,1.0348376809091968e-6,1.2185794742605156e-4,"co-expressed"
"CRO-04G020370","CRO-04G024660",0.9413154506843768,10.055343730045768,8.437865959330621e-8,1.4912874717341295e-5,"co-expressed"
"CRO-01G006750","CRO-04G025460",0.7946032262932802,4.718902120979957,2.0064688370522796e-4,0.007972459779076879,"co-expressed"
"CRO-01G027010","CRO-04G025460",0.7963949768882888,4.747937879754986,1.9042141594694244e-4,0.007665832077224016,"co-expressed"
"CRO-02G005470","CRO-04G025460",0.8278787285763942,5.321663846391624,6.92955242665458e-5,0.003571930147621275,"co-expressed"
"CRO-03G031560","CRO-04G025460",0.7913369965866924,4.6668277505045825,2.2043934749173705e-4,0.008550371234741191,"co-expressed"
"CRO-02G001090","CRO-04G026600",0.9469988159475543,10.629075269241483,4.4126582503642205e-8,8.682300283979988e-6,"co-expressed"
"CRO-03G003540","CRO-04G026600",0.9498081846125698,10.947001743834265,3.118362772370062e-8,6.484216941622782e-6,"co-expressed"
"CRO-03G030600","CRO-04G026660",0.853065529725334,5.894498142125231,2.641829909647923e-5,0.001695452150445992,"co-expressed"
"CRO-03G030620","CRO-04G026660",0.8144143157600616,5.060303988876289,1.0922627574093119e-4,0.005051292767988846,"co-expressed"
"CRO-03G003150","CRO-04G027070",0.791554114931435,4.6702556940850615,2.1907614044171039e-4,0.008511659795628361,"co-expressed"
"CRO-02G001090","CRO-04G027110",0.9972344660990962,48.37989671799423,2.296090716818226e-16,1.777790721102718e-12,"co-expressed"
"CRO-03G003540","CRO-04G027110",0.9959396640125542,39.88871210917282,2.778026720060906e-15,1.2484468731462522e-11,"co-expressed"
"CRO-03G003560","CRO-04G027150",0.9769489805315592,16.50063891354148,2.1174160152134772e-10,1.0020193503511284e-7,"co-expressed"
"CRO-03G003570","CRO-04G027150",0.935677787158539,9.560948394929715,1.510751886260113e-7,2.4295275302402742e-5,"co-expressed"
"CRO-03G003800","CRO-04G027150",0.9817787411039864,18.628098597416997,4.646439136723903e-11,2.9022502716679362e-8,"co-expressed"
"CRO-03G019430","CRO-04G027150",0.953051386974648,11.348011713871616,2.0360276898356037e-8,4.5382373217349436e-06,"co-expressed"
"CRO-03G030600","CRO-04G027150",0.8773226332899834,6.5914252144901555,8.691396751147835e-6,6.9984513729104e-4,"co-expressed"
"CRO-03G030620","CRO-04G027150",0.9070524290103245,7.767901823055624,1.5410317552597376e-6,1.697686082929894e-4,"co-expressed"
"CRO-03G032340","CRO-04G027150",0.962153188288118,12.730187328817202,5.128713931562773e-9,1.4281349192903208e-6,"co-expressed"
"CRO-04G013510","CRO-04G027150",0.9557597564896704,11.715313347194774,1.3928506020939619e-8,3.3050629990081697e-6,"co-expressed"
"CRO-03G003560","CRO-04G027250",0.9101387042097787,7.920643541865601,1.2468125624250086e-6,1.4240919924003812e-4,"co-expressed"
"CRO-03G003570","CRO-04G027250",0.846282295643576,5.727642909608957,3.4821089367331505e-5,0.002101598853142024,"co-expressed"
"CRO-03G003800","CRO-04G027250",0.8936890646782994,7.1814942127701515,3.5696123609786835e-6,3.39518294659128e-4,"co-expressed"
"CRO-03G019430","CRO-04G027250",0.9470882765550431,10.638817577507707,4.3654202812239176e-8,8.603278338336017e-6,"co-expressed"
"CRO-03G030600","CRO-04G027250",0.9297739208191135,9.10639761819483,2.6351669642550864e-7,3.8691489616494245e-5,"co-expressed"
"CRO-03G030620","CRO-04G027250",0.9310608538886979,9.200656427247186,2.344048546144035e-7,3.5028742599837034e-5,"co-expressed"
"CRO-03G032330","CRO-04G027250",0.8227103197000343,5.218168110991743,8.288540981957445e-5,0.004095067776008563,"co-expressed"
"CRO-03G032340","CRO-04G027250",0.9372342421526596,9.690972618892923,1.2932948193040617e-7,2.1317968358210844e-5,"co-expressed"
"CRO-04G013510","CRO-04G027250",0.9408225412077343,10.009406352066607,8.898600509459724e-8,1.559057267167961e-5,"co-expressed"
"CRO-03G003560","CRO-04G027410",0.9910353888084988,26.7458016997096,4.725509348725285e-13,7.167128727323228e-10,"co-expressed"
"CRO-03G003570","CRO-04G027410",0.9545515050804999,11.547493607619195,1.654604574291973e-8,3.821945405623847e-6,"co-expressed"
"CRO-03G003800","CRO-04G027410",0.9883824296954663,23.447096966796007,2.532132195986084e-12,2.712094448486524e-9,"co-expressed"
"CRO-03G019430","CRO-04G027410",0.9612285576057666,12.568349755365794,5.986512755437194e-9,1.6273084555159959e-6,"co-expressed"
"CRO-03G030600","CRO-04G027410",0.9230831037937547,8.653714763026539,4.6835620484539514e-7,6.27971154673438e-5,"co-expressed"
"CRO-03G030620","CRO-04G027410",0.9489226446390451,10.844036844968588,3.48627775019725e-8,7.12023084502966e-6,"co-expressed"
"CRO-03G032340","CRO-04G027410",0.983556510661409,19.635940807200942,2.3942778715951078e-11,1.681044780391263e-8,"co-expressed"
"CRO-04G013510","CRO-04G027410",0.977469031302705,16.69667160316873,1.827816640722125e-10,8.882395115359706e-8,"co-expressed"
"CRO-03G003150","CRO-04G027620",0.8227262397232408,5.218480603862333,8.28404223994608e-5,0.004093204751205193,"co-expressed"
"CRO-02G001090","CRO-04G027770",-0.8528158144135386,-5.888168401844371,2.6694631507806066e-5,0.0017090414834962722,"co-expressed"
"CRO-03G003540","CRO-04G027770",-0.8375954280440739,-5.528176466737752,4.868963238693789e-5,0.0027238171849407445,"co-expressed"
"CRO-02G001090","CRO-04G027970",0.8243365544129364,5.250287144673828,7.839235367231023e-5,0.003925420517101947,"co-expressed"
"CRO-03G003540","CRO-04G027970",0.8218610652039291,5.2015530237725685,8.531452199253306e-5,0.004188126817589074,"co-expressed"
"CRO-03G003560","CRO-04G028630",0.873574175312947,6.471696163677994,1.0470624388612472e-5,8.139717595896315e-4,"co-expressed"
"CRO-03G003570","CRO-04G028630",0.8449362634535813,5.695735587245217,3.672569972885461e-5,0.0021904533130510913,"co-expressed"
"CRO-03G003800","CRO-04G028630",0.8608702964012175,6.100162687008408,1.8896954048889166e-5,0.001303383078899862,"co-expressed"
"CRO-03G019430","CRO-04G028630",0.7909495405562966,4.660722182098949,2.2288922891467895e-4,0.008622000094076755,"co-expressed"
"CRO-03G032340","CRO-04G028630",0.8403807311100087,5.590507890416387,4.38208528671065e-5,0.0025105784157042066,"co-expressed"
"CRO-04G013510","CRO-04G028630",0.8289451401062382,5.343544342688269,6.673362169061419e-5,0.0034706945659363202,"co-expressed"
"CRO-02G001090","CRO-04G029380",0.9909412878895372,26.604625167667088,5.056248058094513e-13,7.544123346380819e-10,"co-expressed"
"CRO-03G003540","CRO-04G029380",0.9904599901983003,25.915373735748847,7.070721085484105e-13,9.76593147161506e-10,"co-expressed"
"CRO-02G001090","CRO-04G029840",0.8319637879310506,5.406500106315735,5.990063343516489e-5,0.0031973112735006674,"co-expressed"
"CRO-03G003540","CRO-04G029840",0.8268969705106081,5.3016824895446115,7.172501575881619e-5,0.0036677425900698483,"co-expressed"
"CRO-01G032400","CRO-04G030450",0.822506078095137,5.214162436299044,8.346434577420077e-5,0.004117294932288382,"co-expressed"
"CRO-03G003560","CRO-04G030450",0.9782608644117996,17.008399201987896,1.4513265861246587e-10,7.353072021265657e-8,"co-expressed"
"CRO-03G003570","CRO-04G030450",0.9234817735098932,8.679076552177934,4.5324425547334623e-7,6.110403030588732e-5,"co-expressed"
"CRO-03G003800","CRO-04G030450",0.9605926003596248,12.460295569694223,6.644053212048719e-9,1.778640405522564e-6,"co-expressed"
"CRO-03G019430","CRO-04G030450",0.964539374033498,13.176136019453802,3.3781270013858548e-9,1.0057915358881639e-6,"co-expressed"
"CRO-03G030600","CRO-04G030450",0.9562098347762533,11.779554651393902,1.304706039733538e-8,3.1299168727289465e-6,"co-expressed"
"CRO-03G030620","CRO-04G030450",0.9787172260454527,17.195821365046687,1.2657570017420182e-10,6.598687996681503e-8,"co-expressed"
"CRO-03G032340","CRO-04G030450",0.9871489064688237,22.272506618608872,4.864793258038372e-12,4.589822246494466e-9,"co-expressed"
"CRO-04G013510","CRO-04G030450",0.9832234346324376,19.43508963129699,2.72543904033106e-11,1.8672536586855427e-8,"co-expressed"
"CRO-01G032400","CRO-04G030460",0.8072137848000068,4.930801188164434,1.3731859492110675e-4,0.006000968536911527,"co-expressed"
"CRO-03G003560","CRO-04G030460",0.9848622978577403,20.485757120273206,1.4026958323873928e-11,1.0853159962151163e-8,"co-expressed"
"CRO-03G003570","CRO-04G030460",0.9446753922761395,10.384164223339674,5.7990329602046886e-8,1.0889526536767737e-5,"co-expressed"
"CRO-03G003800","CRO-04G030460",0.9589489399907064,12.192518227837846,8.630919411984732e-9,2.220542806680773e-6,"co-expressed"
"CRO-03G019430","CRO-04G030460",0.9334849070339042,9.385306978993063,1.8685205286159232e-7,2.89796228166824e-5,"co-expressed"
"CRO-03G030600","CRO-04G030460",0.9257400930323292,8.82642250816997,3.7512292622763313e-7,5.212164824669532e-5,"co-expressed"
"CRO-03G030620","CRO-04G030460",0.9534683607089621,11.402513503232663,1.9232677386755413e-8,4.328507065455234e-6,"co-expressed"
"CRO-03G032340","CRO-04G030460",0.9786630997977558,17.173281923943865,1.2866604253050552e-10,6.68519510653129e-8,"co-expressed"
"CRO-04G013510","CRO-04G030460",0.972762082180901,15.130525132094496,6.202591846473467e-10,2.4413648981853964e-7,"co-expressed"
"CRO-01G032400","CRO-04G031660",0.8253272781447293,5.270052717828585,7.575462617851943e-5,0.003824286677859608,"co-expressed"
"CRO-03G003560","CRO-04G031660",0.9337878538431305,9.409068930544432,1.8152373834699444e-7,2.827215098687652e-5,"co-expressed"
"CRO-03G003570","CRO-04G031660",0.8382629596972332,5.542980983148621,4.748403967558784e-5,0.0026723584106569573,"co-expressed"
"CRO-03G003800","CRO-04G031660",0.9058632908693618,7.710969020222577,1.668859195807867e-6,1.8146438549567788e-4,"co-expressed"
"CRO-03G019430","CRO-04G031660",0.9368899877172139,9.661813819673881,1.3389758932182545e-7,2.1945506086793885e-5,"co-expressed"
"CRO-03G030600","CRO-04G031660",0.9628328222897798,12.852899594870584,4.566352488359614e-9,1.2954365055739248e-6,"co-expressed"
"CRO-03G030620","CRO-04G031660",0.9676669770195796,13.83243514298785,1.867698996287609e-9,6.134827624294295e-7,"co-expressed"
"CRO-03G032330","CRO-04G031660",0.8198799429558981,5.163206932194168,9.12090009486575e-5,0.004406702797447462,"co-expressed"
"CRO-03G032340","CRO-04G031660",0.9631754261646104,12.916018266433177,4.303157927026383e-9,1.2319579924093544e-6,"co-expressed"
"CRO-04G013510","CRO-04G031660",0.9682506851036515,13.965358998779054,1.6614648673047057e-9,5.573942654612737e-7,"co-expressed"
